AttributeDictionaryAttributeAllowedValues
Identifier,ValueIdentifier,ValueUsage,Value,UnitOfMeasure,Image1,Image2,LanguageId
CarWheelType,<strong>Placeholder</strong>,1,<strong>Placeholder</strong>,,,,-1
CarBaseType,<strong>Placeholder</strong>,1,<strong>Placeholder</strong>,,,,-1
CarWindowColor,<strong>Placeholder</strong>,1,<strong>Placeholder</strong>,,,,-1
CarInteriorColor,<strong>Placeholder</strong>,1,<strong>Placeholder</strong>,,,,-1
CarBodyColor,<strong>placeholder</strong>,1,<strong>placeholder</strong>,,,,-1
CarBodyType,<strong>placeholder</strong>,1,<strong>placeholder</strong>,,,,-1
CarWheelType,<strong>placeholder</strong>,1,<strong>placeholder</strong>,,,,-1
CarBaseType,<strong>placeholder</strong>,1,<strong>placeholder</strong>,,,,-1
CarWindowColor,<strong>placeholder</strong>,1,<strong>placeholder</strong>,,,,-1
CarInteriorColor,<strong>placeholder</strong>,1,<strong>placeholder</strong>,,,,-1
CarInteriorColor,<strong>Red</strong>,1,<strong>Red</strong>,,,,-1
CarBodyColor,<strong>Pearl white</strong>,1,<strong>Pearl white</strong>,,,,-1
CarWheelType,<strong>Rubber tires with Goodyear tampo</strong>,1,<strong>Rubber tires with Goodyear tampo</strong>,,,,-1
CareInstructions,A doll brush works best for styling this doll's hair.,1,A doll brush works best for styling this doll's hair.,,,,-1
CarBodyColor,<strong>Spectraflame classic yellow</strong>,1,<strong>Spectraflame classic yellow</strong>,,,,-1
CarWheelType,<strong>Real Riders GT wheels w/red stripe tampo</strong>,1,<strong>Real Riders GT wheels w/red stripe tampo</strong>,,,,-1
CarBaseType,"<strong>Full-metal, hand-polished chrome-plated chassis</strong>",1,"<strong>Full-metal, hand-polished chrome-plated chassis</strong>",,,,-1
CarBodyColor,<strong>Spectraflame olive</strong>,1,<strong>Spectraflame olive</strong>,,,,-1
CarInteriorColor,<strong>Light green</strong>,1,<strong>Light green</strong>,,,,-1
Character,Tenney,1,Tenney,,,,-1
CarBodyColor,<strong>Spectraflame aqua</strong>,1,<strong>Spectraflame aqua</strong>,,,,-1
CarInteriorColor,<strong>Aqua</strong>,1,<strong>Aqua</strong>,,,,-1
LegalAge,18 - 36M,1,18 - 36M,,,,-1
PLAgooglecolor,Burgundy,1,Burgundy,,,,-1
CarBaseType,"<strong>Full-metal, chrome-plated chassis and engine</strong>",1,"<strong>Full-metal, chrome-plated chassis and engine</strong>",,,,-1
CarWheelType,<strong>Real Riders Rocket Oil wheels w/ whitewall tampo</strong>,1,<strong>Real Riders Rocket Oil wheels w/ whitewall tampo</strong>,,,,-1
CarInteriorColor,<strong>Pearl white</strong>,1,<strong>Pearl white</strong>,,,,-1
LegalAge,6M+,1,6M+,,,,-1
LegalAge,1&#189;-3 years,1,1&#189;-3 years,,,,-1
MarketingAge,1&#189;-3 years10051,1,1&#189;-3 years,,,,-1
LegalAge,12+,1,12+,,,,-1
MarketingAge,12+ ,1,12+,,,,-1
Brand,Mega Construx&#8482;,1,Mega Construx&#8482;,,,,-1
LegalAge,1&#189;-5 years,1,1&#189;-5 years,,,,-1
ClothingSize,8M,1,8M,,,,-1
Brand,Barbie Collector&#174;,1,Barbie&#174; Signature,,,,-1
Brand,Batman&#8482;,1,Batman&#8482;,,,,-1
LegalAge,2 - 6Y,1,2 - 6Y,,,,-1
MarketingAge,2 - 6Y,1,2 - 6Y,,,,-1
MarketingAge,Baby on the Way,1,Baby on the Way,,,,-1
MarketingAge,Age Birth to 6 Months,1,Age Birth and Up,,,,-1
MarketingAge,Age 18-24 Months,1,Age 18 Months and Up,,,,-1
MarketingAge,Age 3-4 Years,1,Age 3 Years and Up,,,,-1
MarketingAge,Age 2-3 Years,1,Age 2 Years and Up,,,,-1
MarketingAge,Age 12-18 Months,1,Age 12 Months and Up,,,,-1
MarketingAge,Age 12-36 Months,1,Age 12-36 Months,,,,-1
MarketingAge,Age 1-4 Years,1,Age 1-4 Years,,,,-1
MarketingAge,Age 1-5 Years,1,Age 1-5 Years,,,,-1
MarketingAge,Age 18 Months to 3 Years,1,Age 18 Months to 3 Years,,,,-1
MarketingAge,Age 18 Months to 4 Years,1,Age 18 Months to 4 Years,,,,-1
MarketingAge,Age 18 Months to 5 Years,1,Age 18 Months to 5 Years,,,,-1
MarketingAge,Age 18-36 Months,1,Age 18-36 Months,,,,-1
MarketingAge,Age 2-5 Years,1,Age 2-5 Years,,,,-1
MarketingAge,Age 2-6 Years,1,Age 2-6 Years,,,,-1
MarketingAge,Age 2-7 Years,1,Age 2-7 Years,,,,-1
MarketingAge,Age 3 months and Up,1,Age 3 Months and Up,,,,-1
MarketingAge,Age 30 Months to 6 Years,1,Age 30 Months to 6 Years,,,,-1
MarketingAge,Age 3-18 Months,1,Age 3-18 Months,,,,-1
MarketingAge,Age 3-36 Months,1,Age 3-36 Months,,,,-1
MarketingAge,Age 3-6 Years,1,Age 3-6 Years,,,,-1
MarketingAge,Age 3-7 Years,1,Age 3-7 Years,,,,-1
MarketingAge,Age 3-8 Years,1,Age 3-8 Years,,,,-1
MarketingAge,Age 4-8 Years,1,Age 4-8 Years,,,,-1
MarketingAge,Age 5-8 Years,1,Age 5-8 Years,,,,-1
MarketingAge,Age 6-36 Months,1,Age 6-36 Months,,,,-1
MarketingAge,Age 9 Months and Up,1,Age 9 Months and Up,,,,-1
MarketingAge,Age 9-36 Months,1,Age 9-36 Months,,,,-1
MarketingAge,Age Birth to 12 Months,1,Age Birth to 12 Months,,,,-1
MarketingAge,Age Birth to 18 Months,1,Age Birth to 18 Months,,,,-1
MarketingAge,Age Birth to 36 Months,1,Age Birth to 36 Months,,,,-1
MarketingAge,Age 4-5 Years,1,Age 4 Years and Up,,,,-1
MarketingAge,Age 6-12 Months,1,Age 6 Months and Up,,,,-1
MarketingAge,Age 5 Years and Up,1,Age 5 Years and Up,,,,-1
MarketingAge,Age 12-18 Months10051,1,Age 12-18 Months,,,,-1
LegalAge,11+,1,11+,,,,-1
MarketingAge,11+,1,11+,,,,-1
MarketingAge,For the adult collector,1,For the adult collector,,,,-1
MarketingAge,Age 1-3 Years,1,Age 1-3 Years,,,,-1
MarketingAge,Age Birth to 24 Months,1,Age Birth to 24 Months,,,,-1
MarketingAge,Age 3-5 years,1,Age 3-5 years,,,,-1
MarketingAge,Age 5-10 Years,1,Age 5-10 Years,,,,-1
LegalAge,12M+,1,12M+,,,,-1
LegalAge,5-10Y,1,5-10Y,,,,-1
Brand,Disney&#8226;Pixar,1,Disney&#8226;Pixar,,,,-1
Brand,ThunderCats&#8482;,1,ThunderCats&#8482;,,,,-1
CareInstructions,"<strong>Fabric care:</strong> &nbsp;Machine wash cold, delicate cycle. Air dry.",1,"<strong>Fabric care:</strong> &nbsp;Machine wash cold, delicate cycle. Air dry.",,,,-1
CareInstructions,"<strong>Fabric care:</strong> &nbsp;Machine wash cold, delicate cycle. Air dry.10051",1,"<strong>Fabric care:</strong> &nbsp;Machine wash cold, delicate cycle. Air dry.",,,,-1
LegalAge,12 - 36M,1,12 - 36M,,,,-1
CSR_SOLDOUT,SoldOut,2,SoldOut,,,,-1
Brand,Enchantimals,1,Enchantimals&#8482;,,,,-1
LegalAge,1 1/2Y+,1,1 1/2Y+,,,,-1
PLAgooglecolor,Brown,1,Brown,,,,-1
OneStoreProduct,true,1,true,,,,-1
DisableQuickView,true,1,true,,,,-1
DisplayComponents,false,1,false,,,,-1
PLAgooglecolor,Silver,1,Silver,,,,-1
AGCategory,Mega Construx,1,Mega Construx,,,,-1
Brand,Go Jetters,1,Go Jetters,,,,-1
OneStoreProduct,false,2,false,,,,-1
CareInstructions,Brushing curly hair is not advised. Finger-style your doll's hair for best results.,1,Brushing curly hair is not advised. Finger-style your doll's hair for best results.,,,,-1
DollHairColor,No Hair,1,No Hair,,,,-1
DisableQuickView,false,2,false,,,,-1
DisplayComponents,true,2,true,,,,-1
Brand,KuuKuu Harajuku,1,Kuu Kuu Harajuku&#8482;,,,,-1
SearchAge,Birth - 6 months,1,Birth - 6 months,,,,-1
MEMBERSHIP_CUSTOMER_SEGMENT,The Mattel Vault- Gold,1,The Mattel Vault- Gold,,,,-1
MEMBERSHIP_CUSTOMER_SEGMENT,Barbie Collector- Gold,1,Barbie Collector- Gold,,,,-1
MEMBERSHIP_CUSTOMER_SEGMENT,Hot Wheels Collector- Chrome,1,Hot Wheels Collector- Chrome,,,,-1
MEMBERSHIP_CUSTOMER_SEGMENT,Barbie Collector- Platinum,1,Barbie Collector- Platinum,,,,-1
MEMBERSHIP_CUSTOMER_SEGMENT,Hot Wheels Collector- Spectraflame,1,Hot Wheels Collector- Spectraflame,,,,-1
MEMBERSHIP_YEAR,2018,1,2018,,,,-1
MEMBERSHIP_YEAR,2017,1,2017,,,,-1
PLAgooglecolor,blue10051,1,blue,,blue,,-1
PLAgooglesize,1/210051,1,1/2,,,,-1
PLAgooglesize,M/L10051,1,M/L,,,,-1
PLAgooglesize,1410051,1,14,,,,-1
Character,Nanea,1,Nanea,,,,-1
Character,Girl of the Year,1,Girl of the Year,,,,-1
ClothingColor,Stripes & Ruffles Sleeper,1,Stripes & Ruffles Sleeper,,FGM97-STRIPES-RUFFLES,,-1
ClothingColor,Colorful Dots Sleeper,1,Colorful Dots Sleeper,,FGM99-COLORFUL-DOTS,,-1
ClothingColor,Playful Floral Sleeper,1,Playful Floral Sleeper,,FGM98-PLAYFUL-FLORAL,,-1
LegalAge,4Y+,1,4Y+,,,,-1
LegalAge,3Y+,1,3Y+,,,,-1
LegalAge,6Y+,1,6Y+,,,,-1
LegalAge,8Y+,1,8Y+,,,,-1
LegalAge,5Y+,1,5Y+,,,,-1
CareInstructions,<strong>Fabric care:</strong>&nbsp; Line dry,1,<strong>Fabric care:</strong>&nbsp; Line dry,,,,-1
DisableWhereToBuy,true,2,true,,,,-1
member exclusive-Ribbon Badge,Exclusive,2,Exclusive,,,,-1
Brand,Thomas & Friends,1,Thomas & Friends&#8482;,,,,-1
DollBodyType,1959 Vintage Vinyl,1,<strong>Body Type: </strong>1959 Vintage (holes in the feet)&#8212;Vinyl,,,,-1
DollBodyType,Ballet Body with New Ballet Arms,1,"<strong>Body Type: </strong>Ballet Body with ""New"" Ballet Arms",,,,-1
DollBodyType,ModelMuse Arm Configuration: Bent Right Straight Left,1,ModelMuse Arm Configuration: Bent Right Straight Left,,,,-1
DollBodyType,ModelMuse Arm Configuration: Left Bent Straight Right,1,ModelMuse Arm Configuration: Left Bent Straight Right,,,,-1
DollBodyType,ModelMuse Arm Configuration: Poseable arms,1,ModelMuse Arm Configuration: Poseable arms,,,,-1
DollBodyType,ModelMuse Arm Configuration: Right Bent Mackie Straight Left,1,ModelMuse Arm Configuration: Right Bent Mackie Straight Left,,,,-1
DollBodyType,ModelMuse Arm Configuration: Right Bent Straight Left,1,ModelMuse Arm Configuration: Right Bent Straight Left,,,,-1
SearchAge,12 & Above,1,12 & Above,,,,-1
LegalAge,14+,1,14+,,,,-1
LegalAge,4 - 8Y,1,4 - 8Y,,,,-1
LegalAge,13+,1,13+,,,,-1
MarketingAge,13+,1,13+,,,,-1
MarketingAge,14+,1,14+,,,,-1
DollBodyType,ModelMuse Arm,1,<strong>Body Type: </strong>ModelMuse&#8482; Arm,,,,-1
DollBodyType,ModelMuse,1,ModelMuse,,,,-1
DollBodyType,ModelMuse Left Bent,1,ModelMuse Left Bent,,,,-1
DollBodyType,ModelMuse Poseable Ballet,1,ModelMuse Poseable Ballet,,,,-1
DollBodyType,ModelMuse Bent left straight right arm,1,ModelMuse Bent left straight right arm,,,,-1
DollBodyType,ModelMuse Bent Right Arm,1,ModelMuse Bent Right Arm,,,,-1
DollBodyType,ModelMuse Double Bent,1,ModelMuse Double Bent,,,,-1
DollBodyType,ModelMuse Left Bent Right Straight Arm Configuration,1,ModelMuse Left Bent Right Straight Arm Configuration,,,,-1
DollBodyType,ModelMuse Posable arms & hands,1,ModelMuse Posable arms & hands,,,,-1
DollBodyType,ModelMuse Poseable arms,1,ModelMuse Poseable arms,,,,-1
DollBodyType,ModelMuse Straight Arms,1,ModelMuse Straight Arms,,,,-1
DollBodyType,ModelMuse Mackie Double Bent Arms,1,ModelMuse Mackie Double Bent Arms,,,,-1
LegalAge,Birth - 36M,1,Birth - 36M,,,,-1
FACategory,STEM,1,STEM,,,,-1
Character,Luciana,1,Luciana,,,,-1
DollDesigner,Javier Meabe,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/javier-meabe"" title=""Javier Meabe"">Javier Meabe</a>",,,,-1
DollDesigner,Kelley Lindberg,1,"<strong>Designer:</strong> <a href=""/shop/en-us/ba/kelley-lindberg"" title=""Kelley Lindberg"">Kelley Lindberg</a>",,,,-1
Brand,Little Mommy,1,Little Mommy&#174;,,,,-1
Brand,Polly Pocket,1,Polly Pocket&#8482;,,,,-1
Brand,Jurassic World,1,Jurassic World,,,,-1
RelatedSizingChart,popup/size-chart-4-20,1,popup/ag-size-chart-4-20,,,,-1
Brand,Mecard,1,Mecard&#8482;,,,,-1
Brand,Blonkers,1,Blonkers&#8482;,,,,-1
Brand,Tizzy Tongues,1,Tizzy Tongues&#8482;,,,,-1
Brand,Cleo & Cuquin,1,Cleo & Cuquin,,,,-1
Brand,Sesame Workshop,1,Sesame Workshop,,,,-1
Brand,Mini Monsters,1,Mini Monsters,,,,-1
Brand,Twist & Turn,1,Twist & Turn,,,,-1
